,Unnamed: 0,random,session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,reviewed_at_datetime,entered_code,Nationality,Sex,Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,SessionID,valence_condition,means_condition,material,variable,user_id,material.variable,response,sw_neg_ans1,sw_neg_ans2,sw_neg_ans3,sw_neg_ans4,sw_neg_ans5,sw_neg_ans6,sw_neg_ans7,sw_neg_ans8,sw_neg_ans9,sw_neg_ans10,sw_other,sw_pos_ans1,sw_pos_ans2,sw_pos_ans3,sw_pos_ans4,sw_pos_ans5,neg,pos,neither,goal_object,non_goal_object,controllable,uncontrollable,neither_control
135,2535,0.42295471-->0.858486995,5f5b8e2ea5a7ae2e779a52f0,5c484b16c41b2a000183c837,APPROVED,48:18.2,05:02.6,1004.417,34,40:35.7,510FA8B2,United Kingdom,Male,18,"Sep 11, 2020 10:48:20 am","Sep 11, 2020 11:05:00 am",Complete,0,0,0,English,0,1599835700_5f5b8e34122b37.47798905,positive,absent,sally_wine,response,5c484b16c41b2a000183c837,sally_wine.response,"sally and her neighbour decide that they both need wine and decide to break in to the shop. the get caught by the rozzers, Sally gets banged u fir 2 years.  Dont drink kids",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
136,2532,0.686437138-->0.698906164,5f5b8e25fff4122e2d4f6e89,5f3db7144e27441d7f9f3ec0,APPROVED,51:58.4,28:04.8,2166.458,25,40:29.6,510FA8B2,United Kingdom,Female,33,"Sep 11, 2020 10:52:00 am","Sep 11, 2020 11:28:03 am",Complete,0,0,0,English,0,1599835920_5f5b8f104e3832.76294256,positive,absent,sally_wine,response,5f3db7144e27441d7f9f3ec0,sally_wine.response,"As they talk, they realise there are lots of things that they have in common. Sally's neighbour joins Sally for dinner and they soon realise that they are, in fact, long-lost cousins. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
137,2456,0.9264328009999999-->0.357333144,5f5bc5fa71abb236faeb0338,5d53bdc9b18d590018dac171,APPROVED,46:22.4,54:04.9,462.487,58,59:31.6,40D80FA4,United Kingdom,Female,51,"Sep 11, 2020 2:46:24 pm","Sep 11, 2020 2:54:01 pm",Complete,0,0,0,English,0,1599849984_5f5bc60081d150.89902793,negative,present,sally_wine,response,5d53bdc9b18d590018dac171,sally_wine.response,A moped drives right up to her and the driver takes her bottle of wine.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
138,2548,0.139565114-->0.06260280900000001,5f5b8f114f16612d2a197555,5d558c262d8a6200172a8b7b,APPROVED,52:13.1,59:33.0,439.961,33,41:03.2,510FA8B2,United Kingdom,Male,36,"Sep 11, 2020 10:52:15 am","Sep 11, 2020 10:59:30 am",Complete,0,0,0,English,0,1599835935_5f5b8f1f660f36.24511853,positive,absent,sally_wine,response,5d558c262d8a6200172a8b7b,sally_wine.response,Her neighbour invited her back for dinner.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
139,2545,0.20387060899999998-->0.6715486420000001,5f5b8ee371abb22edd2cc4ba,57b4d420869234000179f45a,APPROVED,51:18.3,58:19.5,421.22,60,40:57.2,510FA8B2,United Kingdom,Female,26,"Sep 11, 2020 10:51:20 am","Sep 11, 2020 10:58:14 am",Complete,0,0,0,English,0,1599835880_5f5b8ee8329992.37306235,positive,absent,sally_wine,response,57b4d420869234000179f45a,sally_wine.response,Her neighbour asked her for dinner,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
140,2581,0.43598188299999996-->0.368485912,5f5b653adef27f28b95b1e3f,5dc416f7f7bfb12dbfd7c1e6,APPROVED,55:23.7,08:03.3,759.64,43,15:19.2,4DE9B385,United Kingdom,Male,16,"Sep 11, 2020 7:55:26 am","Sep 11, 2020 8:08:00 am",Complete,0,0,0,English,0,1599825325_5f5b65adf2a8e7.47956158,positive,present,sally_wine,response,5dc416f7f7bfb12dbfd7c1e6,sally_wine.response,She drops the bottle and it breaks.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
141,2568,0.6188776220000001-->0.047323682,5f5b9f0ba38ae60f13481536,5f2a817d88f11d29b7f0c74f,APPROVED,00:11.2,26:37.6,1586.424,30,41:40.5,510FA8B2,United Kingdom,Male,58,"Sep 11, 2020 12:00:19 pm","Sep 11, 2020 12:26:36 pm",Complete,0,0,0,English,0,1599840019_5f5b9f13308255.67969847,positive,absent,sally_wine,response,5f2a817d88f11d29b7f0c74f,sally_wine.response,The neighbour invites her over for some wine,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
142,2453,0.38431554700000004-->0.557069061,5f5bc5ec46d1423622c5a7e3,5f398011c2525250d09b340a,APPROVED,47:19.3,05:44.8,1105.528,29,59:25.0,40D80FA4,United Kingdom,Male,54,"Sep 11, 2020 2:47:21 pm","Sep 11, 2020 3:05:40 pm",Complete,0,0,0,English,0,1599850041_5f5bc639a78949.03237091,negative,present,sally_wine,response,5f398011c2525250d09b340a,sally_wine.response,Sally was so distracted by the argument that she dropped her bag and the wine bottle smashed.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
143,2495,0.570496465-->0.714422856,5f5cf02d2a36a4510728d381,5ef7a49312ad194daa2ecefe,APPROVED,58:40.8,09:03.4,622.6,30,10:28.2,3833C7F5,United Kingdom,Female,35,"Sep 12, 2020 11:58:42 am","Sep 12, 2020 12:09:02 pm",Complete,0,0,0,English,0,1599926322_5f5cf0320a6a39.98694024,negative,absent,sally_wine,response,5ef7a49312ad194daa2ecefe,sally_wine.response,i don't know,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
144,2577,0.080660805-->0.357514833,5f5b649546c58b295460b78e,5e65408fdf313c2bcfa6e24f,APPROVED,51:21.7,00:02.4,520.697,20,15:10.7,4DE9B385,United Kingdom,Female,6,"Sep 11, 2020 7:51:23 am","Sep 11, 2020 7:59:59 am",Complete,0,0,0,English,0,1599825083_5f5b64bb706b88.01178787,positive,present,sally_wine,response,5e65408fdf313c2bcfa6e24f,sally_wine.response,she burnt her dinner ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
145,2521,0.653185939-->0.871645862,5f5b8d33f7a8c72f233875f6,5e417093c3444f000ac9cb1e,APPROVED,44:10.1,09:58.2,1548.06,33,40:08.6,510FA8B2,United Kingdom,Male,7,"Sep 11, 2020 10:44:11 am","Sep 11, 2020 11:09:56 am",Complete,0,0,0,English,0,1599835451_5f5b8d3bdda956.75964770,positive,absent,sally_wine,response,5e417093c3444f000ac9cb1e,sally_wine.response,She finds a bottle of wine at home,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
146,2571,0.647139239-->0.383368142,5f5ba4dd2f9ff7315ae36298,5f43c9fbe038cc0b2deb75d8,APPROVED,28:02.9,40:33.6,750.654,47,22:34.3,510FA8B2,United Kingdom,Female,62,"Sep 11, 2020 12:28:05 pm","Sep 11, 2020 12:40:29 pm",Complete,0,0,0,English,0,1599841685_5f5ba5953ffce1.48480670,positive,absent,sally_wine,response,5f43c9fbe038cc0b2deb75d8,sally_wine.response,the shop is closed,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
147,2524,0.9490729179999999-->0.635650315,5f5b8dd12700562db3ad90b5,5e21d4156ebb72000df49f65,APPROVED,46:43.3,53:07.3,383.994,27,40:14.5,510FA8B2,United Kingdom,Female,9,"Sep 11, 2020 10:46:44 am","Sep 11, 2020 10:53:05 am",Complete,0,0,0,English,0,1599835604_5f5b8dd4d91a06.47265871,positive,absent,sally_wine,response,5e21d4156ebb72000df49f65,sally_wine.response,the neighbour offers her a bottle of wine,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
148,2616,0.138876301-->0.8311027240000001,5f5b66ea4aea45293aa546ea,59317a9fe7866d00016187e7,APPROVED,00:49.1,13:00.1,730.977,30,16:49.9,4DE9B385,United Kingdom,Female,41,"Sep 11, 2020 8:00:51 am","Sep 11, 2020 8:12:48 am",Complete,0,0,0,English,0,1599825651_5f5b66f3a0de49.45815472,positive,present,sally_wine,response,59317a9fe7866d00016187e7,sally_wine.response,the neighbour invited her over to hers for dinner ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
149,2429,0.033733236-->0.5536848529999999,5f5bc47ea4d19c367b0d351d,5e9ddd3544570614a6def456,APPROVED,40:02.2,07:00.4,1618.198,35,58:36.3,40D80FA4,United States,Female,23,"Sep 11, 2020 2:40:04 pm","Sep 11, 2020 3:06:56 pm",Complete,0,0,0,English,0,1599849604_5f5bc484d95a53.76824651,negative,present,sally_wine,response,5e9ddd3544570614a6def456,sally_wine.response,She throws the bottle of wine out of anger and ruins her birthday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
150,2410,0.271525267-->0.131079008,5f5bc1dec090eb355b1dade1,5cd02c98ec9cad001834e76a,APPROVED,28:52.0,37:35.9,523.956,27,57:58.4,40D80FA4,United Kingdom,Female,3,"Sep 11, 2020 2:29:02 pm","Sep 11, 2020 2:37:33 pm",Complete,0,0,0,English,0,1599848942_5f5bc1ee5b0c73.27485616,negative,present,sally_wine,response,5cd02c98ec9cad001834e76a,sally_wine.response,Sally drops her bottle of wine whilst distracted by her neighbour,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
151,2531,0.157521759-->0.8900654159999999,5f5b8e246943f02d822badcb,5e6590b83b1ae1317a3230a9,APPROVED,48:18.5,02:10.2,831.655,19,40:27.6,510FA8B2,United Kingdom,Female,17,"Sep 11, 2020 10:48:20 am","Sep 11, 2020 11:02:07 am",Complete,0,0,0,English,0,1599835700_5f5b8e34af5893.34485354,positive,absent,sally_wine,response,5e6590b83b1ae1317a3230a9,sally_wine.response,her neighbour had a heart attack on the walk home,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
152,2509,0.5055691370000001-->0.119284586,5f5cf0f035193650c9abf9ab,5efa601eae7659158ead1753,APPROVED,01:58.0,11:48.2,590.204,32,10:57.3,3833C7F5,United Kingdom,Female,50,"Sep 12, 2020 12:02:02 pm","Sep 12, 2020 12:11:42 pm",Complete,0,0,0,English,0,1599926522_5f5cf0fa54efc4.33683768,negative,absent,sally_wine,response,5efa601eae7659158ead1753,sally_wine.response,They apologise to one another and the neighbour gives her a bottle of wine.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
153,2597,0.222843072-->0.6681858079999999,5f5b65f6d6397f0799604e4e,56c22e040a25f1000ae56894,APPROVED,56:44.7,05:15.4,510.764,38,16:10.0,4DE9B385,Ireland,Female,27,"Sep 11, 2020 7:56:48 am","Sep 11, 2020 8:05:12 am",Complete,0,0,0,English,0,1599825408_5f5b66001a24d4.29993396,positive,present,sally_wine,response,56c22e040a25f1000ae56894,sally_wine.response,Dinner never happens. Her neighbour invites Sally over for drinks instead,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
154,2582,0.827741023-->0.777353677,5f5b653ba5d80828565a289c,5d1bc78f79ca6c00011afbe5,APPROVED,53:40.6,09:28.8,948.209,44,15:21.3,4DE9B385,United Kingdom,Female,15,"Sep 11, 2020 7:53:43 am","Sep 11, 2020 8:09:24 am",Complete,0,0,0,English,0,1599825223_5f5b654702c120.73827320,positive,present,sally_wine,response,5d1bc78f79ca6c00011afbe5,sally_wine.response,She drops the wine bottle and it smashes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
155,2479,0.673547069-->0.161669611,5f5cef62a15e3f50500614aa,5eb6d725d573b55d52905dea,APPROVED,55:21.0,04:11.8,530.799,29,09:55.0,3833C7F5,United Kingdom,Male,21,"Sep 12, 2020 11:55:22 am","Sep 12, 2020 12:04:08 pm",Complete,0,0,0,English,0,1599926122_5f5cef6a657751.86655200,negative,absent,sally_wine,response,5eb6d725d573b55d52905dea,sally_wine.response,The neighbour brandishes a knife and stabs Sally.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
156,2528,0.8508824629999999-->0.9939457309999999,5f5b8dff46102f2dad99bafe,5d45e3bdf1d31800163cf999,APPROVED,47:30.2,11:12.3,1422.142,20,40:22.1,510FA8B2,United Kingdom,Female,10,"Sep 11, 2020 10:47:31 am","Sep 11, 2020 11:11:09 am",Complete,0,0,0,English,0,1599835651_5f5b8e03935e51.18482482,positive,absent,sally_wine,response,5d45e3bdf1d31800163cf999,sally_wine.response,The neighbour accidentally bought two bottles of wine instead of one and has one to spare for Sally,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
157,2483,0.150008384-->0.605273902,5f5cef9ba15e3f50500614ab,5e9a162fc140d109fe1a4618,APPROVED,56:14.2,09:05.1,770.902,23,10:03.3,3833C7F5,United Kingdom,Male,27,"Sep 12, 2020 11:56:29 am","Sep 12, 2020 12:08:58 pm",Complete,0,0,0,English,0,1599926189_5f5cefad9f1d65.29123744,negative,absent,sally_wine,response,5e9a162fc140d109fe1a4618,sally_wine.response,she goes home forgetting to get any wine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
158,2460,0.049499010999999996-->0.322339418,5f5bd0baada163373988df15,5de0803843e90d0fcc462b13,APPROVED,32:15.9,42:58.3,642.352,27,59:39.3,40D80FA4,United Kingdom,Male,59,"Sep 11, 2020 3:32:17 pm","Sep 11, 2020 3:42:56 pm",Complete,0,0,0,English,0,1599852737_5f5bd0c19274f1.34385559,negative,present,sally_wine,response,5de0803843e90d0fcc462b13,sally_wine.response,"She absolutely lamps her neighbour over the head, gets arrested and ends up in prison.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
159,2557,0.25990199399999997-->0.7564485190000001,5f5b8f8230ec6f2f11723545,5f3801cc3b78e908ea5b5ca9,APPROVED,53:58.8,08:35.6,876.869,58,41:18.5,510FA8B2,United Kingdom,Female,43,"Sep 11, 2020 10:54:00 am","Sep 11, 2020 11:08:34 am",Complete,0,0,0,English,0,1599836040_5f5b8f88c67024.13390191,positive,absent,sally_wine,response,5f3801cc3b78e908ea5b5ca9,sally_wine.response,Sally sees a group of colleagues from work in a nearby restaurant and decides to join them.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
160,2614,0.87159752-->0.7966429209999999,5f5b66d5c90124296edaa829,5995aee73ae1c8000110650d,APPROVED,08:58.5,21:37.4,758.873,40,16:46.2,4DE9B385,United Kingdom,Female,52,"Sep 11, 2020 8:09:02 am","Sep 11, 2020 8:21:34 am",Complete,0,0,0,English,0,1599826142_5f5b68de499051.23018251,positive,present,sally_wine,response,5995aee73ae1c8000110650d,sally_wine.response,On the way home it suddenly starts to rain and huge hailstones begin to fall everywhere,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
161,2526,0.684454065-->0.10598588199999999,5f5b8de5f7e8a70cc8472b64,5edf196f0ad20d1c592b6f29,APPROVED,47:01.5,57:37.9,636.406,46,40:18.3,510FA8B2,United Kingdom,Male,12,"Sep 11, 2020 10:47:04 am","Sep 11, 2020 10:57:36 am",Complete,0,0,0,English,0,1599835624_5f5b8de8b80132.51811587,positive,absent,sally_wine,response,5edf196f0ad20d1c592b6f29,sally_wine.response,The neighbour gives her wine,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
162,2424,0.27328817899999996-->0.007271118000000001,5f5bc3a6fcfd0835f1518096,5b942e793fe4370001e627e0,APPROVED,37:49.5,41:38.5,228.979,66,58:26.9,733C401E,United Kingdom,Male,36,"Sep 11, 2020 2:42:03 pm","Sep 11, 2020 3:16:27 pm",Complete,0,0,0,English,0,1599849723_5f5bc4fb41b4c1.43770047,negative,present,sally_wine,response,5b942e793fe4370001e627e0,sally_wine.response,"She meets another neighbour who had seen the argument, and, commiserating with Sally, invites her to dine with their family.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
163,2463,0.616939129-->0.53404352,5f5ced4dc911170ad8cfb109,5e69508d30914f20a575f06d,APPROVED,46:21.5,50:12.9,231.441,18,09:22.4,3833C7F5,Ireland,Male,3,"Sep 12, 2020 11:46:25 am","Sep 12, 2020 11:50:11 am",Complete,0,0,0,English,0,1599925585_5f5ced515dd123.97011380,negative,absent,sally_wine,response,5e69508d30914f20a575f06d,sally_wine.response,she found some,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
164,2435,0.598214868-->0.0033269690000000004,5f5bc4a3829f793598e4c44f,5d4b36bf137506001bb6b366,APPROVED,40:39.5,49:15.5,516.01,33,58:48.2,40D80FA4,United Kingdom,Female,25,"Sep 11, 2020 2:40:41 pm","Sep 11, 2020 2:49:13 pm",Complete,0,0,0,English,0,1599849641_5f5bc4a99597f7.37505522,negative,present,sally_wine,response,5d4b36bf137506001bb6b366,sally_wine.response,Her neighbour hits her,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
165,2556,0.218230175-->0.37594934,5f5b8f7af651ab2e9116fad4,5a9d8c04b5e2110001c6e15f,APPROVED,53:49.6,02:34.2,524.632,30,41:16.4,510FA8B2,United Kingdom,Male,40,"Sep 11, 2020 10:53:51 am","Sep 11, 2020 11:02:32 am",Complete,0,0,0,English,0,1599836031_5f5b8f7f12d6a0.96034010,positive,absent,sally_wine,response,5a9d8c04b5e2110001c6e15f,sally_wine.response,A cat gets run over.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
166,2508,0.8132005999999999-->0.354178201,5f5cf0dd477f96507297cf9b,5cfa1a744ccbd50001535ef2,APPROVED,01:33.3,24:34.8,1381.499,50,10:55.3,3833C7F5,United Kingdom,Female,55,"Sep 12, 2020 12:04:47 pm","Sep 12, 2020 12:24:31 pm",Complete,0,0,0,English,0,1599926687_5f5cf19fd80356.34987923,negative,absent,sally_wine,response,5cfa1a744ccbd50001535ef2,sally_wine.response,Her neighbour tells Sally about AA meetings and Sally agrees to go.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
167,2470,0.590352894-->0.07219924900000001,5f5cee8e47e6d8505762f70f,5e176ae1096a5e065c70a28b,APPROVED,51:44.5,58:52.1,427.587,21,09:36.4,3833C7F5,United Kingdom,Female,10,"Sep 12, 2020 11:51:52 am","Sep 12, 2020 11:58:49 am",Complete,0,0,0,English,0,1599925912_5f5cee988b2663.03293242,negative,absent,sally_wine,response,5e176ae1096a5e065c70a28b,sally_wine.response,the neighbour makes her too upset so she doesn't have dinner,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
168,2569,0.1748854-->0.28283080899999996,5f5ba3f5033f64314701058d,5d49cec82c271d0001bbb252,APPROVED,21:13.2,27:38.6,385.452,23,41:42.5,510FA8B2,United Kingdom,Male,59,"Sep 11, 2020 12:21:14 pm","Sep 11, 2020 12:27:37 pm",Complete,0,0,0,English,0,1599841274_5f5ba3fa6eda42.97559004,positive,absent,sally_wine,response,5d49cec82c271d0001bbb252,sally_wine.response,The neighbour offered her a bottle of wine,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
169,2549,0.675892114-->0.659413225,5f5b8f123ce5862eaf254afe,5f440cbd4463740faa78d767,APPROVED,53:33.1,06:18.1,765.029,42,41:04.9,510FA8B2,United Kingdom,Male,39,"Sep 11, 2020 10:53:36 am","Sep 11, 2020 11:06:16 am",Complete,0,0,0,English,0,1599836016_5f5b8f704f7af4.00547853,positive,absent,sally_wine,response,5f440cbd4463740faa78d767,sally_wine.response,She bumps into an old friend.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
170,2491,0.17994583100000003-->0.039278308,5f5cf00447755950260d0cd2,5cc5aacff6ef910019e51ecd,APPROVED,59:07.5,09:59.0,651.502,43,10:19.5,3833C7F5,United Kingdom,Female,38,"Sep 12, 2020 11:59:09 am","Sep 12, 2020 12:09:57 pm",Complete,0,0,0,English,0,1599926349_5f5cf04d932af6.04798755,negative,absent,sally_wine,response,5cc5aacff6ef910019e51ecd,sally_wine.response,the neighbour calls round to apologise and brings a bottle of wine,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
171,2449,0.38088585700000005-->0.202146369,5f5bc5c58578073672a1a7a8,5d6e5990e77e580001531bc9,APPROVED,45:25.9,56:57.2,691.341,42,59:17.2,40D80FA4,United Kingdom,Female,41,"Sep 11, 2020 2:45:28 pm","Sep 11, 2020 2:56:55 pm",Complete,0,0,0,English,0,1599849928_5f5bc5c8cfaad2.01093545,negative,present,sally_wine,response,5d6e5990e77e580001531bc9,sally_wine.response,"Sally is the kind of neighbour who drunk shops at 11pm because she's already finished all the wine in the house, thusly getting into a strop with her neighbour who didn't appreciate her falling asleep off her head on the bonnet of his car while he was parked to nip into the offie for a packet of fags and a twirl.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
172,2467,0.957858765-->0.166382411,5f5cedfd28e7914fe36fefec,5877066b1ed9d10001050b9a,APPROVED,49:19.9,02:58.2,818.335,52,09:30.3,3833C7F5,United Kingdom,Female,4,"Sep 12, 2020 11:49:21 am","Sep 12, 2020 12:02:56 pm",Complete,0,0,0,English,0,1599925761_5f5cee01a43194.68592909,negative,absent,sally_wine,response,5877066b1ed9d10001050b9a,sally_wine.response,Neighbour makes up with her and offers her a bottle of wine,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
173,2488,0.644426797-->0.161096146,5f5cefdcef8a090b2813f91a,5cd01e707e84a20017fddc02,APPROVED,03:10.2,15:23.3,733.094,63,10:13.2,3833C7F5,United Kingdom,Female,54,"Sep 12, 2020 12:03:13 pm","Sep 12, 2020 12:15:21 pm",Complete,0,0,0,English,0,1599926593_5f5cf1413935b8.57220886,negative,absent,sally_wine,response,5cd01e707e84a20017fddc02,sally_wine.response,They make up after the argument and the neighbour offers Sally a glass of wine. ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
174,2422,0.8850252340000001-->0.9102998520000001,5f5bc38846d1423622c5a7d7,57bdd76370808a00012d9829,APPROVED,35:55.4,46:06.8,611.355,36,58:22.7,40D80FA4,United Kingdom,Male,11,"Sep 11, 2020 2:35:57 pm","Sep 11, 2020 2:46:03 pm",Complete,0,0,0,English,0,1599849357_5f5bc38d66f487.05210665,negative,present,sally_wine,response,57bdd76370808a00012d9829,sally_wine.response,her neighbour turns up with some chocolates to appologize ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
175,2436,0.7863017809999999-->0.077329723,5f5bc4bea889ea14f165c6cd,5e9f5bbf176a980b6531f799,APPROVED,41:18.9,07:46.6,1587.694,49,58:50.0,40D80FA4,United Kingdom,Female,28,"Sep 11, 2020 2:41:21 pm","Sep 11, 2020 3:07:44 pm",Complete,0,0,0,English,0,1599849681_5f5bc4d150d763.28981989,negative,present,sally_wine,response,5e9f5bbf176a980b6531f799,sally_wine.response,There is only one bottle of red on the shelf and Sally and her neighbour argue over who is going to get it.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
176,2431,0.167034617-->0.9994548120000001,5f5bc4961a328c352fe86601,5d9db80fad89d50017a880e6,APPROVED,40:25.9,50:45.7,619.85,40,58:40.3,40D80FA4,United Kingdom,Male,27,"Sep 11, 2020 2:40:27 pm","Sep 11, 2020 2:50:42 pm",Complete,0,0,0,English,0,1599849627_5f5bc49b7c3b87.32227681,negative,present,sally_wine,response,5d9db80fad89d50017a880e6,sally_wine.response,the neighbour trips and dies after hitting his head.  as no one saw what happened but heard the argument Sally is convicted of murder and spends the rest of her life in prison,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
177,2520,0.12414950699999999-->0.901221264,5f5b8c78de3d542e1caae208,5de3d947e0a5173e4005da88,APPROVED,41:01.3,47:44.7,403.385,24,40:06.7,510FA8B2,United Kingdom,Female,5,"Sep 11, 2020 10:41:03 am","Sep 11, 2020 10:47:42 am",Complete,0,0,0,English,0,1599835263_5f5b8c7f4f7cb3.62405661,positive,absent,sally_wine,response,5de3d947e0a5173e4005da88,sally_wine.response,The neighbour gives her a bottle of wine. ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
178,2438,0.20012609899999997-->0.121861914,5f5bc5093d4e8b357b9ab665,5ed843fe0d2260359edd0013,APPROVED,42:17.4,13:56.6,1899.187,40,58:55.7,40D80FA4,United Kingdom,Male,34,"Sep 11, 2020 2:42:19 pm","Sep 11, 2020 3:13:55 pm",Complete,0,0,0,English,0,1599849739_5f5bc50b971fb7.59996869,negative,present,sally_wine,response,5ed843fe0d2260359edd0013,sally_wine.response,"The neighbour tries to apprehend Sally, but she smashes the bottle of wine over their head and flees.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
179,2530,0.9795985420000001-->0.106374665,5f5b8e19a009212e6239e96a,5dc0b5fc0016bb061eaec90c,APPROVED,48:30.1,18:51.8,1821.689,35,40:25.9,510FA8B2,United Kingdom,Female,14,"Sep 11, 2020 10:48:35 am","Sep 11, 2020 11:18:39 am",Complete,0,0,0,English,0,1599835715_5f5b8e43bd5423.35178617,positive,absent,sally_wine,response,5dc0b5fc0016bb061eaec90c,sally_wine.response,"It turns out, Sally has a lot in common with her neighbour. They swap numbers, arrange   outings and they become best friends. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
180,2559,0.733444801-->0.8483145679999999,5f5b8fa9f233b42f70e25d95,5d39bb499f4f3f00158298f2,APPROVED,56:10.8,01:05.1,294.297,37,41:22.6,510FA8B2,United Kingdom,Female,52,"Sep 11, 2020 10:56:12 am","Sep 11, 2020 11:00:58 am",Complete,0,0,0,English,0,1599836172_5f5b900c8caf03.22669113,positive,absent,sally_wine,response,5d39bb499f4f3f00158298f2,sally_wine.response,She was mugged.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
181,2451,0.080729808-->0.897562856,5f5bc5e0efcdae364f20d29c,5e2586948ab7d17d602025c4,APPROVED,52:42.5,02:07.5,564.982,35,59:21.1,40D80FA4,United Kingdom,Female,57,"Sep 11, 2020 2:52:53 pm","Sep 11, 2020 3:02:03 pm",Complete,0,0,0,English,0,1599850373_5f5bc7852ee330.59320731,negative,present,sally_wine,response,5e2586948ab7d17d602025c4,sally_wine.response,The neighbour apologises and buys the wine for Sarah,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
